Order_ID,Order_Date,State,Region,Product,Category,Customer_Type,Quantity,Unit_Price,Sales,Profit,Discount_%,Payment_Mode
74916,25-02-2023,California,West,Keyboard,Accessories,Retail,1,31796,31796,7943,2.37,Net Banking
74917,23-11-2023,Florida,South,Laptop,Electronics,Retail,9,52841,475569,58764,13.03,Credit Card
74918,02-11-2023,Virginia,East,Keyboard,Accessories,Retail,11,3992,43912,-1567,29.78,Credit Card
74919,29-09-2023,Florida,South,Monitor,Electronics,Retail,4,34196,136784,9113,2.44,Credit Card
74920,10-08-2023,Illinois,Central,Laptop,Electronics,Online,8,16723,133784,11189,3.95,Credit Card
74921,20-07-2023,North Carolina,South,Monitor,Electronics,Corporate,1,4453,4453,898,3.85,UPI
74922,14-12-2023,Massachusetts,East,Mouse,Accessories,Retail,6,31166,186996,14533,8.94,UPI
74923,20-01-2023,California,West,Monitor,Electronics,Retail,8,51611,412888,38009,25.54,UPI
74924,07-07-2023,New York,East,Monitor,Electronics,Retail,5,12347,61735,7395,15.83,Credit Card
74925,10-11-2023,Texas,South,Monitor,Electronics,Corporate,1,7935,7935,1743,15.84,Net Banking
74926,29-08-2023,Missouri,Central,Tablet,Electronics,Corporate,3,25352,76056,18557,15.77,Credit Card
74927,16-03-2023,Tennessee,South,Headphones,Accessories,Corporate,4,44882,179528,22120,7.48,Net Banking
74928,26-10-2023,New York,East,Tablet,Electronics,Retail,6,914,5484,-222,9.78,Credit Card
74929,15-01-2023,New York,East,Tablet,Electronics,Corporate,8,57317,458536,64531,17.47,UPI
74930,15-01-2023,New York,East,Mouse,Accessories,Retail,8,30377,243016,-5830,24.64,Net Banking
74931,02-02-2023,Tennessee,South,Headphones,Accessories,Online,9,15748,141732,-5470,8.54,Net Banking
74932,20-05-2023,Massachusetts,East,Laptop,Electronics,Retail,2,54521,109042,4583,23.17,Credit Card
74933,17-09-2023,Washington,West,Mobile,Electronics,Corporate,4,38103,152412,13621,0.41,UPI
74934,27-09-2023,Michigan,Central,Mobile,Electronics,Retail,2,38251,76502,137,4.54,Debit Card
74935,26-08-2023,Ohio,Central,Tablet,Electronics,Online,10,22031,220310,48431,4.06,Debit Card
74936,14-05-2023,Virginia,East,Headphones,Accessories,Corporate,11,18126,199386,43909,7.69,Debit Card
74937,08-03-2023,Ohio,Central,Mouse,Accessories,Corporate,1,4444,4444,671,25.04,Net Banking
74938,12-10-2023,California,West,Tablet,Electronics,Retail,1,9775,9775,363,11.17,UPI
74939,06-02-2023,Washington,West,Mobile,Electronics,Retail,9,13010,117090,3257,14.74,Debit Card
74940,13-07-2023,Wisconsin,Central,Mouse,Accessories,Corporate,11,21618,237798,33769,15.39,UPI
74941,09-05-2023,California,West,Mouse,Accessories,Online,11,16794,184734,40878,13.3,Debit Card
74942,19-07-2023,North Carolina,South,Mobile,Electronics,Corporate,10,26032,260320,49185,7.05,Credit Card
74943,15-05-2023,New York,East,Keyboard,Accessories,Retail,5,35327,176635,7706,9.68,Net Banking
74944,28-07-2023,Maryland,East,Mouse,Accessories,Online,11,23359,256949,-8843,15.73,Debit Card
74945,16-01-2023,Ohio,Central,Monitor,Electronics,Corporate,5,46061,230305,33632,10.64,UPI
74946,06-04-2023,Georgia,South,Tablet,Electronics,Corporate,3,38516,115548,22941,24.46,Net Banking
74947,05-12-2023,New York,East,Tablet,Electronics,Retail,9,23149,208341,44154,8.78,UPI
74948,20-10-2023,Indiana,Central,Keyboard,Accessories,Retail,7,44335,310345,73543,5.65,UPI
74949,10-06-2023,California,West,Headphones,Accessories,Retail,11,32020,352220,70912,22.87,Net Banking
74950,11-07-2023,Washington,West,Mouse,Accessories,Corporate,2,43690,87380,386,24.16,Debit Card
74951,20-04-2023,Maryland,East,Monitor,Electronics,Retail,10,55316,553160,52270,29.95,UPI
74952,02-06-2023,Massachusetts,East,Mobile,Electronics,Retail,11,16210,178310,6387,27.7,Net Banking
74953,08-03-2023,Texas,South,Monitor,Electronics,Online,3,49399,148197,42108,28.25,Net Banking
74954,13-02-2023,Ohio,Central,Mouse,Accessories,Retail,3,17519,52557,1769,12.13,UPI
74955,11-04-2023,New York,East,Mouse,Accessories,Corporate,10,49637,496370,87846,21.51,UPI
74956,10-04-2023,Arizona,West,Keyboard,Accessories,Retail,3,948,2844,76,13.42,UPI
74957,27-12-2023,Massachusetts,East,Mouse,Accessories,Online,8,32194,257552,43046,24.11,UPI
74958,08-08-2023,California,West,Mouse,Accessories,Retail,4,15226,60904,6567,24.78,Debit Card
74959,10-02-2023,Arizona,West,Mouse,Accessories,Corporate,8,36937,295496,66557,2.1,Credit Card
74960,13-07-2023,Virginia,East,Monitor,Electronics,Corporate,6,57354,344124,28362,0.75,UPI
74961,30-07-2023,New Jersey,East,Laptop,Electronics,Retail,2,7633,15266,3036,21.14,Net Banking
74962,22-04-2023,Ohio,Central,Mouse,Accessories,Retail,1,52852,52852,8061,15.7,Credit Card
74963,25-11-2023,Arizona,West,Mobile,Electronics,Corporate,8,57519,460152,137154,12.68,UPI
74964,18-02-2023,Maryland,East,Tablet,Electronics,Online,2,16462,32924,4311,9.24,Net Banking
74965,11-02-2023,Illinois,Central,Monitor,Electronics,Corporate,1,59388,59388,4149,15.69,UPI
74966,03-01-2023,Illinois,Central,Mobile,Electronics,Retail,6,23846,143076,39492,14.77,Net Banking
74967,02-09-2023,Tennessee,South,Mouse,Accessories,Online,6,26652,159912,33418,12.67,Credit Card
74968,04-11-2023,Maryland,East,Mobile,Electronics,Corporate,8,48102,384816,15935,29.9,Net Banking
74969,12-05-2023,Illinois,Central,Monitor,Electronics,Corporate,9,13190,118710,24269,1.86,UPI
74970,08-09-2023,New York,East,Mouse,Accessories,Retail,6,36721,220326,9698,19.49,Debit Card
74971,20-11-2023,Massachusetts,East,Headphones,Accessories,Corporate,3,11175,33525,-231,8.98,Debit Card
74972,01-02-2023,Illinois,Central,Mouse,Accessories,Online,1,4249,4249,141,6.19,Net Banking
74973,06-01-2023,Massachusetts,East,Headphones,Accessories,Corporate,9,56449,508041,94200,17.98,Net Banking
74974,25-02-2023,Indiana,Central,Keyboard,Accessories,Retail,10,3786,37860,726,7.29,UPI
74975,05-02-2023,Georgia,South,Keyboard,Accessories,Corporate,7,46536,325752,83310,10.37,Debit Card
74976,21-06-2023,Maryland,East,Monitor,Electronics,Online,5,35171,175855,21916,29.74,Net Banking
74977,10-02-2023,North Carolina,South,Laptop,Electronics,Retail,5,51221,256105,26134,18.11,UPI
74978,24-02-2023,Missouri,Central,Mouse,Accessories,Corporate,7,53956,377692,79358,1.19,Debit Card
74979,29-09-2023,Ohio,Central,Tablet,Electronics,Corporate,4,10561,42244,7283,24.34,Credit Card
74980,24-07-2023,Texas,South,Mouse,Accessories,Retail,3,48120,144360,9187,19.05,UPI
74981,08-04-2023,Michigan,Central,Tablet,Electronics,Corporate,4,55754,223016,13079,28.91,Net Banking
74982,27-05-2023,Pennsylvania,East,Keyboard,Accessories,Retail,7,59558,416906,5743,22.96,Net Banking
74983,06-04-2023,Michigan,Central,Tablet,Electronics,Corporate,10,20816,208160,28264,11.45,Debit Card
74984,13-10-2023,Texas,South,Laptop,Electronics,Online,10,29461,294610,43222,1.42,Credit Card
74985,06-09-2023,Ohio,Central,Monitor,Electronics,Corporate,4,45147,180588,13591,21.24,UPI
74986,19-02-2023,Pennsylvania,East,Tablet,Electronics,Retail,4,15505,62020,12043,5.07,UPI
74987,19-09-2023,Texas,South,Laptop,Electronics,Retail,3,13413,40239,-443,3.81,Debit Card
74988,30-09-2023,Washington,West,Mobile,Electronics,Retail,11,53767,591437,174634,26.54,Debit Card
74989,23-06-2023,Pennsylvania,East,Keyboard,Accessories,Retail,8,47167,377336,35800,4.83,Net Banking
74990,24-06-2023,Arizona,West,Mouse,Accessories,Online,5,36321,181605,9355,18.21,Credit Card
74991,27-04-2023,Florida,South,Keyboard,Accessories,Corporate,2,41639,83278,2190,12.11,Debit Card
74992,28-06-2023,Arizona,West,Keyboard,Accessories,Online,4,15553,62212,9933,28.01,UPI
74993,06-01-2023,California,West,Headphones,Accessories,Corporate,2,43443,86886,1816,20.38,Credit Card
74994,10-04-2023,Maryland,East,Headphones,Accessories,Corporate,10,19893,198930,-1043,19.44,Credit Card
74995,18-10-2023,Wisconsin,Central,Tablet,Electronics,Online,4,21620,86480,-532,3.86,UPI
74996,07-05-2023,Missouri,Central,Tablet,Electronics,Corporate,4,11783,47132,-1396,29.44,Debit Card
74997,16-06-2023,Wisconsin,Central,Mouse,Accessories,Retail,8,50116,400928,98716,2.14,Debit Card
74998,18-02-2023,Indiana,Central,Headphones,Accessories,Corporate,10,27575,275750,-10005,24.49,Net Banking
74999,11-03-2023,Missouri,Central,Tablet,Electronics,Online,11,31465,346115,15135,11.63,Credit Card
75000,16-03-2023,Florida,South,Monitor,Electronics,Retail,8,24420,195360,14316,11.23,UPI
75001,08-06-2023,Ohio,Central,Mouse,Accessories,Retail,3,2033,6099,1624,9.89,UPI
75002,22-07-2023,Maryland,East,Headphones,Accessories,Retail,11,44348,487828,83852,5.78,Credit Card
75003,08-07-2023,New Jersey,East,Monitor,Electronics,Corporate,2,33321,66642,15759,21.74,Debit Card
75004,20-06-2023,Pennsylvania,East,Mouse,Accessories,Corporate,10,389,3890,25,24.04,Debit Card
75005,18-12-2023,California,West,Mobile,Electronics,Retail,9,49521,445689,42518,28.44,Debit Card
75006,24-09-2023,California,West,Laptop,Electronics,Online,11,31633,347963,-9887,8.22,UPI
75007,02-06-2023,Tennessee,South,Headphones,Accessories,Retail,7,57329,401303,63081,13.63,Net Banking
75008,01-09-2023,New York,East,Keyboard,Accessories,Retail,4,5687,22748,4334,20.62,UPI
75009,26-01-2023,Washington,West,Monitor,Electronics,Corporate,2,42848,85696,356,19.08,Credit Card
75010,24-03-2023,Massachusetts,East,Mobile,Electronics,Online,6,36177,217062,31397,13.33,UPI
75011,06-11-2023,Ohio,Central,Monitor,Electronics,Retail,2,10915,21830,4294,27.84,UPI
75012,14-03-2023,North Carolina,South,Mobile,Electronics,Corporate,10,39239,392390,42384,28.6,Debit Card
75013,10-11-2023,Wisconsin,Central,Laptop,Electronics,Retail,1,563,563,-11,29.13,Net Banking
75014,17-01-2023,Georgia,South,Monitor,Electronics,Retail,2,18938,37876,8818,2.92,Debit Card
75015,14-10-2023,New Jersey,East,Laptop,Electronics,Retail,8,36295,290360,43856,7.95,Debit Card
75016,06-10-2023,Illinois,Central,Mobile,Electronics,Retail,7,39853,278971,45050,22.07,Debit Card
75017,23-01-2023,Virginia,East,Monitor,Electronics,Retail,6,28499,170994,40782,1.88,Debit Card
75018,05-06-2023,Michigan,Central,Mouse,Accessories,Online,3,7451,22353,726,9.52,Debit Card
75019,06-10-2023,Michigan,Central,Monitor,Electronics,Online,6,55615,333690,16204,18.13,UPI
75020,19-02-2023,Washington,West,Monitor,Electronics,Online,1,15296,15296,906,7.86,Credit Card
75021,27-01-2023,Virginia,East,Mobile,Electronics,Retail,2,40364,80728,4127,24.47,Debit Card
75022,15-09-2023,Washington,West,Laptop,Electronics,Retail,3,39787,119361,1983,18.41,Credit Card
75023,25-10-2023,Texas,South,Laptop,Electronics,Online,9,1343,12087,2308,25.74,Credit Card
75024,09-04-2023,Florida,South,Mobile,Electronics,Online,5,18850,94250,12501,16.64,Credit Card
75025,27-07-2023,Ohio,Central,Headphones,Accessories,Corporate,5,27877,139385,13905,15.04,UPI
75026,13-08-2023,Arizona,West,Laptop,Electronics,Corporate,1,52087,52087,8813,20.56,Credit Card
75027,10-12-2023,Missouri,Central,Headphones,Accessories,Retail,11,22390,246290,63740,17.83,Credit Card
75028,09-03-2023,Massachusetts,East,Keyboard,Accessories,Online,8,49851,398808,59620,17.56,Debit Card
75029,10-02-2023,Missouri,Central,Keyboard,Accessories,Retail,2,35476,70952,13127,16.97,Net Banking
75030,25-09-2023,Georgia,South,Mouse,Accessories,Corporate,7,39008,273056,22922,9.82,Net Banking
75031,29-07-2023,Tennessee,South,Keyboard,Accessories,Corporate,9,17636,158724,1073,23.71,Net Banking
75032,12-07-2023,Indiana,Central,Monitor,Electronics,Retail,6,36089,216534,54813,14.79,Net Banking
75033,28-01-2023,Washington,West,Mobile,Electronics,Online,8,57567,460536,54347,14.64,Credit Card
75034,30-04-2023,Massachusetts,East,Keyboard,Accessories,Retail,6,40415,242490,12764,3.53,UPI
75035,06-06-2023,Washington,West,Mobile,Electronics,Corporate,6,13389,80334,14739,24.18,UPI
75036,20-09-2023,Massachusetts,East,Mouse,Accessories,Corporate,10,20718,207180,26415,23.04,Credit Card
75037,13-06-2023,California,West,Keyboard,Accessories,Retail,7,23990,167930,15960,10.36,Debit Card
75038,05-05-2023,New Jersey,East,Mobile,Electronics,Corporate,3,28937,86811,10936,17.92,Credit Card
75039,19-08-2023,Ohio,Central,Headphones,Accessories,Corporate,9,42946,386514,102937,6.72,UPI
75040,03-11-2023,Michigan,Central,Mobile,Electronics,Corporate,6,46422,278532,-7339,22.5,UPI
75041,01-10-2023,Ohio,Central,Keyboard,Accessories,Online,7,4240,29680,5672,17.93,Credit Card
75042,10-04-2023,Massachusetts,East,Tablet,Electronics,Corporate,6,36956,221736,-10443,20.35,UPI
75043,08-03-2023,Illinois,Central,Laptop,Electronics,Corporate,8,43515,348120,46863,7.82,Credit Card
75044,16-08-2023,Virginia,East,Monitor,Electronics,Corporate,3,42047,126141,22988,7.71,UPI
75045,13-01-2023,Illinois,Central,Laptop,Electronics,Corporate,7,57432,402024,58768,17.26,Debit Card
75046,10-09-2023,Georgia,South,Laptop,Electronics,Retail,5,36262,181310,-6845,17.38,Net Banking
75047,20-11-2023,California,West,Keyboard,Accessories,Retail,2,3460,6920,-143,2.3,Debit Card
75048,06-06-2023,California,West,Mouse,Accessories,Retail,11,22579,248369,60359,8.54,Debit Card
75049,19-05-2023,Massachusetts,East,Keyboard,Accessories,Corporate,8,10797,86376,10079,11.78,Net Banking
75050,14-10-2023,Wisconsin,Central,Tablet,Electronics,Online,11,20066,220726,61324,16.98,UPI
75051,21-05-2023,Ohio,Central,Headphones,Accessories,Retail,6,23240,139440,19415,19,UPI
75052,30-06-2023,New Jersey,East,Monitor,Electronics,Retail,8,34672,277376,77364,28.16,UPI
75053,13-11-2023,Missouri,Central,Monitor,Electronics,Retail,4,39529,158116,33565,24.19,Debit Card
75054,26-08-2023,New York,East,Headphones,Accessories,Corporate,11,29479,324269,1406,6.06,UPI
75055,02-12-2023,Ohio,Central,Laptop,Electronics,Corporate,7,53398,373786,50286,5.04,UPI
75056,09-12-2023,North Carolina,South,Tablet,Electronics,Online,10,36949,369490,20598,15.05,Credit Card
75057,21-03-2023,Massachusetts,East,Headphones,Accessories,Online,7,47937,335559,57798,13.04,Debit Card
75058,22-03-2023,Wisconsin,Central,Laptop,Electronics,Retail,2,2234,4468,730,15.16,UPI
75059,30-03-2023,Massachusetts,East,Mouse,Accessories,Corporate,6,27301,163806,2237,8.77,Credit Card
75060,15-02-2023,Indiana,Central,Headphones,Accessories,Online,11,46901,515911,107015,0.99,Net Banking
75061,17-01-2023,Ohio,Central,Tablet,Electronics,Retail,10,30092,300920,57236,19.72,UPI
75062,12-02-2023,Texas,South,Laptop,Electronics,Retail,11,21453,235983,28324,21.63,Debit Card
75063,08-08-2023,Virginia,East,Headphones,Accessories,Corporate,7,55214,386498,109634,18.57,UPI
75064,25-02-2023,North Carolina,South,Headphones,Accessories,Retail,5,31792,158960,33421,15.55,Debit Card
75065,14-10-2023,North Carolina,South,Keyboard,Accessories,Online,3,33949,101847,29886,29.93,UPI
75066,18-06-2023,Massachusetts,East,Mobile,Electronics,Corporate,7,29237,204659,58727,15.56,Debit Card
75067,13-01-2023,Washington,West,Headphones,Accessories,Online,8,6665,53320,9101,24.73,Net Banking
75068,19-07-2023,New York,East,Tablet,Electronics,Retail,3,2368,7104,220,16.33,Debit Card
75069,16-01-2023,Arizona,West,Monitor,Electronics,Retail,7,6957,48699,4070,12.87,Debit Card
75070,21-04-2023,Ohio,Central,Keyboard,Accessories,Retail,5,16888,84440,18138,27.91,UPI
75071,23-03-2023,Arizona,West,Keyboard,Accessories,Retail,5,23268,116340,15879,1.53,Debit Card
75072,14-10-2023,New Jersey,East,Headphones,Accessories,Online,4,55633,222532,49184,11.98,Net Banking
75073,05-05-2023,Wisconsin,Central,Mobile,Electronics,Online,3,22989,68967,2630,11.98,Credit Card
75074,01-04-2023,North Carolina,South,Keyboard,Accessories,Corporate,2,30002,60004,-328,28.55,Credit Card
75075,04-02-2023,Missouri,Central,Headphones,Accessories,Corporate,10,7615,76150,-284,16.22,Net Banking
75076,28-09-2023,North Carolina,South,Mouse,Accessories,Corporate,9,16780,151020,24039,17.07,Credit Card
75077,12-05-2023,Pennsylvania,East,Laptop,Electronics,Retail,9,32870,295830,41086,3.11,Net Banking
75078,04-12-2023,Illinois,Central,Tablet,Electronics,Online,3,14568,43704,6741,19.36,Credit Card
75079,17-01-2023,Pennsylvania,East,Tablet,Electronics,Corporate,2,17149,34298,1839,13.35,Debit Card
75080,25-01-2023,Pennsylvania,East,Keyboard,Accessories,Corporate,7,31652,221564,11674,6.61,Net Banking
75081,27-09-2023,New York,East,Mouse,Accessories,Corporate,9,2298,20682,3559,26.95,Credit Card
75082,16-09-2023,Georgia,South,Tablet,Electronics,Retail,8,2998,23984,3424,3.66,Net Banking
75083,06-03-2023,Tennessee,South,Mouse,Accessories,Corporate,11,23166,254826,42297,6.39,Debit Card
75084,06-09-2023,Tennessee,South,Headphones,Accessories,Online,9,11699,105291,26883,12.57,Credit Card
75085,11-05-2023,Ohio,Central,Monitor,Electronics,Retail,4,8359,33436,-337,10.02,Net Banking
75086,24-06-2023,Wisconsin,Central,Mouse,Accessories,Corporate,5,9090,45450,10395,1.42,Debit Card
75087,05-11-2023,Washington,West,Headphones,Accessories,Corporate,8,38635,309080,12169,8.53,Net Banking
75088,29-10-2023,Wisconsin,Central,Mouse,Accessories,Corporate,1,57149,57149,10193,4.12,Net Banking
75089,13-07-2023,Michigan,Central,Mouse,Accessories,Online,2,58165,116330,5092,25.65,Debit Card
75090,12-02-2023,Missouri,Central,Laptop,Electronics,Retail,5,47288,236440,63809,5.62,UPI
75091,16-12-2023,Arizona,West,Laptop,Electronics,Online,1,57501,57501,14743,25.42,Net Banking
75092,03-08-2023,Texas,South,Mouse,Accessories,Online,9,15733,141597,39286,9.11,UPI
75093,01-08-2023,Texas,South,Mobile,Electronics,Retail,4,589,2356,375,22.83,Credit Card
75094,10-11-2023,Illinois,Central,Tablet,Electronics,Retail,2,34509,69018,-67,8.49,Debit Card
75095,24-07-2023,Michigan,Central,Headphones,Accessories,Retail,9,20298,182682,47521,19.73,Net Banking
75096,29-06-2023,North Carolina,South,Keyboard,Accessories,Retail,9,4817,43353,10206,2.88,UPI
75097,03-01-2023,Florida,South,Mobile,Electronics,Retail,10,40122,401220,106127,9.28,Net Banking
75098,07-07-2023,Ohio,Central,Mobile,Electronics,Corporate,3,47992,143976,12373,0.58,Net Banking
75099,22-02-2023,Georgia,South,Headphones,Accessories,Online,10,45220,452200,74920,22.85,Credit Card
75100,14-03-2023,Missouri,Central,Laptop,Electronics,Corporate,8,12418,99344,-805,23.9,Credit Card
75101,20-10-2023,Arizona,West,Laptop,Electronics,Corporate,5,48420,242100,64913,16.17,UPI
75102,03-03-2023,New Jersey,East,Laptop,Electronics,Online,4,57835,231340,34787,28.55,Credit Card
75103,25-12-2023,Missouri,Central,Laptop,Electronics,Retail,10,5821,58210,16750,26.66,Net Banking
75104,04-06-2023,North Carolina,South,Mobile,Electronics,Corporate,4,31132,124528,25648,28.85,Net Banking
75105,01-01-2023,Massachusetts,East,Keyboard,Accessories,Corporate,2,42993,85986,17524,27.62,Net Banking
75106,13-05-2023,North Carolina,South,Monitor,Electronics,Online,11,36591,402501,59496,10.84,Net Banking
75107,05-11-2023,Texas,South,Keyboard,Accessories,Retail,10,3827,38270,1378,11.46,UPI
75108,16-02-2023,Ohio,Central,Monitor,Electronics,Online,6,25681,154086,25668,4.05,Net Banking
75109,21-09-2023,Tennessee,South,Monitor,Electronics,Retail,2,7726,15452,-204,23.64,UPI
75110,01-03-2023,New Jersey,East,Monitor,Electronics,Online,2,21265,42530,5089,20.71,UPI
75111,01-10-2023,Massachusetts,East,Laptop,Electronics,Corporate,4,29182,116728,-4931,28.44,Credit Card
75112,12-01-2023,Indiana,Central,Headphones,Accessories,Retail,10,42417,424170,98575,20.34,Debit Card
